Id,Layer,Path,CreatedDate,CreatedUser,CreatedUserId,ModifiedDate,ModifiedUser,ModifiedUserId,Title,Description,dienthoai,diachi,thanhphoquanhuyen,phuongxa,vitritrenbando,donvi
29fcb271-8b50-40bf-b28e-928a33e35e82,ICTHCM_HCM_CHO,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cho/6058fc25-6b0f-4e98-91fb-a7ced9d80796,2023-03-27T07:53:38.000Z,admin,2,2023-03-27T07:53:38.000Z,admin,2,Chợ Cây Xoài,cho_vdms_covid19.xlsx,,"Quốc Lộ 1A, Phường Tân Thới Hiệp, Quận 12, Thành Phố Hồ Chí Minh",Quận 12,,"{""type"":""Point"",""coordinates"":[106.647994,10.861072]}",Chợ Cây Xoài
62a90714-2b22-4285-a8ec-7dbc42cfa6bf,ICTHCM_HCM_CHO,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cho/0bec3c83-c554-46dd-b17e-47cb4eb5a838,2023-03-27T07:53:39.000Z,admin,2,2023-03-27T07:53:39.000Z,admin,2,Chợ Rạch Ông,cho_vdms_covid19.xlsx,,"Đường Nguyễn Thị Tần, Phường 2, Quận 8, Thành Phố Hồ Chí Minh",Quận 8,,"{""type"":""Point"",""coordinates"":[106.686018,10.746601]}",Chợ Rạch Ông
18133efa-7419-41d1-ae87-15811ebaee07,ICTHCM_HCM_CHO,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cho/74d00797-d434-41b6-ae83-c97344698642,2023-03-27T07:53:40.000Z,admin,2,2023-03-27T07:53:40.000Z,admin,2,Chợ,cho_vdms_covid19.xlsx,,"Đường Chợ Lò Gốm, Phường 11, Quận 6, Thành Phố Hồ Chí Minh",Quận 6,,"{""type"":""Point"",""coordinates"":[106.638287007809,10.7451747665967]}",Chợ
1e077cfe-c2ab-4d39-b81a-6744fd4497c7,ICTHCM_HCM_CHO,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cho/13ababc5-e9e9-4103-a80e-9cfd35a62b88,2023-03-27T07:53:49.000Z,admin,2,2023-03-27T07:53:49.000Z,admin,2,Chợ,cho_vdms_covid19.xlsx,,"Đường Đại Lộ 2, Phường Phước Bình, Quận 9, Thành Phố Hồ Chí Minh",Quận 9,,"{""type"":""Point"",""coordinates"":[106.771709,10.817314]}",Chợ
5be2659a-a007-4c64-8461-cca403f8d775,ICTHCM_HCM_CHO,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cho/2b75f2dc-fb0f-43ba-8678-b508e92e46d2,2023-03-27T07:53:56.000Z,admin,2,2023-03-27T07:53:56.000Z,admin,2,Chợ Hồ Trọng Quý,cho_vdms_covid19.xlsx,,"Cư Xá Phú Lâm D Đường Lý Chiêu Hoàng, Phường 10, Quận 6, Thành Phố Hồ Chí Minh",Quận 6,,"{""type"":""Point"",""coordinates"":[106.632031,10.740166]}",Chợ Hồ Trọng Quý
3ab36adb-6c28-4a46-8439-5dc50623db9a,ICTHCM_HCM_CHO,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cho/6b25d565-1da6-4f9d-bf95-d5433bd2a73c,2023-03-27T07:54:00.000Z,admin,2,2023-03-27T07:54:00.000Z,admin,2,Chợ,cho_vdms_covid19.xlsx,,"Đường Tô Ký, Phường Tân Chánh Hiệp, Quận 12, Thành Phố Hồ Chí Minh",Quận 12,,"{""type"":""Point"",""coordinates"":[106.615128,10.870035]}",Chợ
eb017894-e328-495a-b3d4-492bf5f68f80,ICTHCM_HCM_CHO,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cho/3b181f6b-2077-4486-a043-5203609761d6,2023-03-27T07:54:01.000Z,admin,2,2023-03-27T07:54:01.000Z,admin,2,Chợ,cho_vdms_covid19.xlsx,,"Đường Đặng Chiêm, Xã Tân An Hội, Huyện Củ Chi, Thành Phố Hồ Chí Minh",Huyện Củ Chi,,"{""type"":""Point"",""coordinates"":[106.492855,10.979973]}",Chợ
da70d1b9-b468-4720-870b-a13da347df9a,ICTHCM_HCM_CHO,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cho/7d546cba-36d2-4b12-b065-493dfc3bb4fb,2023-03-27T07:54:03.000Z,admin,2,2023-03-27T07:54:03.000Z,admin,2,Chợ Hòa Bình,cho_vdms_covid19.xlsx,,"Đường Bùi Hữu Nghĩa, Phường 5, Quận 5, Thành Phố Hồ Chí Minh",Quận 5,,"{""type"":""Point"",""coordinates"":[106.67556,10.750986]}",Chợ Hòa Bình
1d03a0cc-89b1-4a55-812d-cbcb02a1208f,ICTHCM_HCM_CHO,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cho/b8e25ae0-b1a6-42a1-92e6-06104fce07f0,2023-03-27T07:54:05.000Z,admin,2,2023-03-27T07:54:05.000Z,admin,2,Chợ Bình Khánh,cho_vdms_covid19.xlsx,,"Đường Lương Định Của, Phường Bình Khánh, Quận 2, Thành Phố Hồ Chí Minh",Quận 2,,"{""type"":""Point"",""coordinates"":[106.738191100746,10.7867995634875]}",Chợ Bình Khánh
2d8c17e7-30aa-4627-8f76-0dadb12dcc4f,ICTHCM_HCM_CHO,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_hcm_cho/09ed9cc3-ae78-40d4-b561-99e33e636fee,2023-03-27T07:54:08.000Z,admin,2,2023-03-27T07:54:08.000Z,admin,2,Chợ Phú Thọ,cho_vdms_covid19.xlsx,,"124 Đường Lãnh Binh Thăng, Phường 13, Quận 11, Thành Phố Hồ Chí Minh",Quận 11,,"{""type"":""Point"",""coordinates"":[106.654134,10.762499]}",Chợ Phú Thọ
